AAQREZOK13OV7,13,0,1,0,3,4,bar
AAQREZOK13OV7,14,1,0,0,5,3,bar
AAQREZOK13OV7,15,0,1,0,6,3,bar
AAQREZOK13OV7,16,1,0,0,6,2,bar
AAQREZOK13OV7,17,0,1,0,7,1,bar
AAQREZOK13OV7,18,1,0,0,7,1,bar
AAQREZOK13OV7,19,0,1,0,3,5,bar
AAQREZOK13OV7,20,1,0,0,5,4,bar
AAQREZOK13OV7,21,0,1,0,6,5,bar
AAQREZOK13OV7,22,1,0,0,6,4,bar
AAQREZOK13OV7,23,0,1,0,6,2,bar
AAQREZOK13OV7,24,1,0,0,6,2,bar
AAQREZOK13OV7,25,0,1,0,3,6,bar
AAQREZOK13OV7,26,1,0,0,5,5,bar
AAQREZOK13OV7,27,0,1,0,4,5,bar
AAQREZOK13OV7,28,1,0,0,5,6,bar
AAQREZOK13OV7,29,0,1,0,6,2,bar
AAQREZOK13OV7,30,1,0,0,6,2,bar
AAQREZOK13OV7,31,0,1,0,2,6,bar
AAQREZOK13OV7,32,1,0,0,4,5,bar
AAQREZOK13OV7,33,0,1,0,4,5,bar
AAQREZOK13OV7,34,1,0,0,6,6,bar
AAQREZOK13OV7,35,0,1,0,5,4,bar
AAQREZOK13OV7,36,1,0,0,6,4,bar
ABL3H3O3BI8ZD,1,1,1,1,4,4,bar
ABL3H3O3BI8ZD,2,1,0,0,4,6,bar
ABL3H3O3BI8ZD,3,0,1,0,5,4,bar
ABL3H3O3BI8ZD,4,1,0,0,5,4,bar
ABL3H3O3BI8ZD,5,1,1,1,3,5,bar
ABL3H3O3BI8ZD,6,1,0,0,3,6,bar
ABL3H3O3BI8ZD,7,0,1,0,3,5,bar
ABL3H3O3BI8ZD,8,0,0,1,5,4,bar
ABL3H3O3BI8ZD,9,1,1,1,3,5,bar
ABL3H3O3BI8ZD,10,1,0,0,2,6,bar
ABL3H3O3BI8ZD,11,1,1,1,5,3,bar
ABL3H3O3BI8ZD,12,1,0,0,6,5,bar
ABL3H3O3BI8ZD,13,1,1,1,4,3,bar
ABL3H3O3BI8ZD,14,1,0,0,4,6,bar
ABL3H3O3BI8ZD,15,1,1,1,4,2,bar
ABL3H3O3BI8ZD,16,1,0,0,6,5,bar
ABL3H3O3BI8ZD,17,1,1,1,3,2,bar
ABL3H3O3BI8ZD,18,0,0,1,4,5,bar
ABL3H3O3BI8ZD,19,1,1,1,1,1,bar
ABL3H3O3BI8ZD,20,1,0,0,2,3,bar
ABL3H3O3BI8ZD,21,1,1,1,5,3,bar
ABL3H3O3BI8ZD,22,1,0,0,4,5,bar
ABL3H3O3BI8ZD,23,1,1,1,4,3,bar
ABL3H3O3BI8ZD,24,1,0,0,4,5,bar
ABL3H3O3BI8ZD,25,0,1,0,5,6,bar
ABL3H3O3BI8ZD,26,1,0,0,4,2,bar
ABL3H3O3BI8ZD,27,1,1,1,4,4,bar
ABL3H3O3BI8ZD,28,1,0,0,3,3,bar
ABL3H3O3BI8ZD,29,1,1,1,6,4,bar
ABL3H3O3BI8ZD,30,1,0,0,2,1,bar
ABL3H3O3BI8ZD,31,1,1,1,6,5,bar
ABL3H3O3BI8ZD,32,0,0,1,3,3,bar
ABL3H3O3BI8ZD,33,1,1,1,2,2,bar
ABL3H3O3BI8ZD,34,1,0,0,5,4,bar
ABL3H3O3BI8ZD,35,1,1,1,2,2,bar
ABL3H3O3BI8ZD,36,1,0,0,5,4,bar
A2JBJ6XZV2Q75G,1,0,1,0,5,6,bar
A2JBJ6XZV2Q75G,2,0,0,1,1,3,bar
A2JBJ6XZV2Q75G,3,0,1,0,5,2,bar
A2JBJ6XZV2Q75G,4,0,0,1,1,7,bar
A2JBJ6XZV2Q75G,5,0,1,0,5,3,bar
A2JBJ6XZV2Q75G,6,1,0,0,3,7,bar
A2JBJ6XZV2Q75G,7,0,1,0,5,3,bar
A2JBJ6XZV2Q75G,8,0,0,1,5,7,bar
A2JBJ6XZV2Q75G,9,0,1,0,4,2,bar
A2JBJ6XZV2Q75G,10,0,0,1,5,4,bar
A2JBJ6XZV2Q75G,11,0,1,0,5,2,bar
A2JBJ6XZV2Q75G,12,0,0,1,5,3,bar
A2JBJ6XZV2Q75G,13,0,1,0,5,7,bar
A2JBJ6XZV2Q75G,14,0,0,1,4,3,bar
A2JBJ6XZV2Q75G,15,0,1,0,5,3,bar
A2JBJ6XZV2Q75G,16,0,0,1,5,2,bar
A2JBJ6XZV2Q75G,17,1,1,1,7,6,bar
A2JBJ6XZV2Q75G,18,0,0,1,7,4,bar
A2JBJ6XZV2Q75G,19,0,1,0,4,5,bar
A2JBJ6XZV2Q75G,20,0,0,1,5,3,bar
A2JBJ6XZV2Q75G,21,0,1,0,4,7,bar
A2JBJ6XZV2Q75G,22,0,0,1,6,6,bar
A2JBJ6XZV2Q75G,23,0,1,0,6,5,bar
A2JBJ6XZV2Q75G,24,0,0,1,7,7,bar
A2JBJ6XZV2Q75G,25,0,1,0,6,6,bar
A2JBJ6XZV2Q75G,26,0,0,1,4,7,bar
A2JBJ6XZV2Q75G,27,0,1,0,3,7,bar
A2JBJ6XZV2Q75G,28,0,0,1,4,7,bar
A2JBJ6XZV2Q75G,29,0,1,0,3,7,bar
A2JBJ6XZV2Q75G,30,0,0,1,4,7,bar
A2JBJ6XZV2Q75G,31,0,1,0,5,3,bar
A2JBJ6XZV2Q75G,32,0,0,1,6,3,bar
A2JBJ6XZV2Q75G,33,0,1,0,4,4,bar
A2JBJ6XZV2Q75G,34,0,0,1,4,7,bar
A2JBJ6XZV2Q75G,35,0,1,0,7,4,bar
A2JBJ6XZV2Q75G,36,0,0,1,4,6,bar
A34142ZT9A8DJQ,1,0,1,0,4,4,bar
A34142ZT9A8DJQ,2,0,0,1,5,5,bar
A34142ZT9A8DJQ,3,1,1,1,3,4,bar
A34142ZT9A8DJQ,4,0,0,1,4,4,bar
A34142ZT9A8DJQ,5,0,1,0,3,2,bar
A34142ZT9A8DJQ,6,0,0,1,4,2,bar
A34142ZT9A8DJQ,7,0,1,0,4,4,bar
A34142ZT9A8DJQ,8,0,0,1,4,2,bar
A34142ZT9A8DJQ,9,1,1,1,4,3,bar
A34142ZT9A8DJQ,10,0,0,1,4,1,bar
